product_id,title,price,sales,feedbacks,seller,seller_rating,Процессор,Оперативная память,Жесткий диск,Видеопроцессор,Операционная система,Гарантийный срок,Страна производства,Габариты товара,Габариты товара (с упаковкой)
148230148,"Игровой компьютер /16GB/SSD-512/Монитор-24""",66400₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '20'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",RX-570,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': None, 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148232467,"Игровой компьютер /16GB/SSD-256/HDD-500/Монитор-24""",70800₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E3', 'Количество ядер процессора': '8'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '500 Гб', 'Объем накопителя SSD': '256 Гб'}",NVIDIA GeForce GTX 950,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': None, 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148235725,"Игровой компьютер /16GB/SSD-128/HDD-500/Монитор-24""",71920₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '500 Гб', 'Объем накопителя SSD': '128 Гб'}",NVIDIA GeForce GTX 950,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148301912,"Игровой компьютер /16GB/SSD-256/HDD-1000/Монитор-24""",74400₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '16'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '1000 Гб', 'Объем накопителя SSD': '256 Гб'}",rx-580,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': None, 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148307519,Игровой Компьютер на базе E5-2620v2 + RX570 + 16GB,32568₽,Купили менее 5 раз, 16 отзывов,Мастерская Д.К. Попова,3.9,"{'Процессор_тип': 'Intel Xeon', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '500 Гб'}",AMD Radeon RX 580,Windows 10,1 год,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '26 см', 'Ширина упаковки': '41 см', 'Высота упаковки': '43 см', 'Вес с упаковкой (кг)': None}"
148309356,"Игровой компьютер/16GB/SSD-128/HDD-500/Монитор-27""",74000₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '500 Гб', 'Объем накопителя SSD': '128 Гб'}",NVIDIA GeForce GTX 950,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148310945," Игровой компьютер /8GB/SSD-256/HDD-500/Монитор-22""",39200₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E3', 'Количество ядер процессора': '8'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': '500 Гб', 'Объем накопителя SSD': '256 Гб'}",Intel HD Graphics 5770,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148311614,"Игровой компьютер /8GB/SSD-500/Монитор-22""",51200₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E3', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '500 Гб'}",RX-460,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148311614,"Игровой компьютер /8GB/SSD-500/Монитор-22""",51200₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E3', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '500 Гб'}",RX-460,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148313064,"Игровой компьютер/8GB/SSD-500/Монитор-22""",49600₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E3', 'Количество ядер процессора': '8'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '500 Гб'}",NVIDIA GeForce GTX 650,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
